Season|PlayerTeam|GP|W|L|Min|DistFeet|DistMiles|DistMilesOff|DistMilesDef|AvgSpeed|AvgSpeedOff|AvgSpeedDef|injuryCntYear
2016-17|Domantas Sabonis|81.0|46.0|35.0|20.1|7526.8|1.43|0.76|0.67|4.27|4.8|3.79|0
2016-17|Donatas Motiejunas|34.0|16.0|18.0|14.1|5291.8|1.0|0.53|0.47|4.29|4.66|3.91|6
2016-17|Dorian Finney-Smith|80.0|32.0|48.0|20.4|7777.6|1.47|0.79|0.69|4.34|4.47|4.2|0
2016-17|Doug McDermott|66.0|35.0|31.0|22.8|9086.9|1.72|0.93|0.79|4.54|4.94|4.15|5
2016-17|Dragan Bender|41.0|12.0|29.0|13.3|5117.7|0.97|0.51|0.46|4.38|4.91|3.92|0
2016-17|Draymond Green|76.0|62.0|14.0|32.5|11252.6|2.13|1.09|1.04|3.94|4.36|3.57|2
2016-17|Dwight Howard|74.0|37.0|37.0|29.7|10263.7|1.94|1.02|0.93|3.95|4.24|3.67|4
2016-17|Dwight Powell|76.0|29.0|47.0|17.4|6608.4|1.25|0.68|0.58|4.34|4.52|4.14|0
2016-17|Dwyane Wade|60.0|29.0|31.0|29.9|10573.2|2.0|1.1|0.9|4.03|4.37|3.7|7
2016-17|E'Twaun Moore|73.0|32.0|41.0|24.9|9481.0|1.8|0.95|0.85|4.33|4.7|3.98|7
2016-17|Ed Davis|46.0|19.0|27.0|17.1|6428.0|1.22|0.65|0.56|4.26|4.48|4.03|0
2016-17|Edy Tavares|2.0|1.0|1.0|13.8|4715.0|0.89|0.49|0.41|3.91|4.07|3.74|4
2016-17|Elfrid Payton|82.0|29.0|53.0|29.4|11362.5|2.15|1.1|1.05|4.42|4.71|4.15|2
2016-17|Elijah Millsap|2.0|1.0|1.0|11.6|4288.0|0.81|0.41|0.4|4.17|4.36|3.99|0
2016-17|Emmanuel Mudiay|54.0|24.0|30.0|25.6|9922.6|1.88|1.05|0.82|4.41|4.92|3.89|1
2016-17|Enes Kanter|72.0|43.0|29.0|21.3|7770.7|1.47|0.76|0.71|4.17|4.38|3.98|0
2016-17|Eric Bledsoe|64.0|21.0|43.0|33.0|12361.1|2.34|1.24|1.1|4.27|4.63|3.92|0
2016-17|Eric Gordon|75.0|50.0|25.0|31.0|10893.3|2.06|1.06|1.0|4.0|4.34|3.69|6
2016-17|Ersan Ilyasova|82.0|35.0|47.0|26.1|9721.5|1.84|1.0|0.84|4.24|4.69|3.8|4
2016-17|Evan Fournier|68.0|23.0|45.0|32.9|12389.5|2.35|1.25|1.1|4.31|4.67|3.97|2
2016-17|Evan Turner|65.0|34.0|31.0|25.5|9500.6|1.8|0.99|0.81|4.24|4.57|3.89|4
2016-17|Frank Kaminsky|75.0|31.0|44.0|26.1|9974.0|1.89|1.08|0.81|4.36|4.87|3.82|3
2016-17|Fred VanVleet|36.0|24.0|12.0|8.1|3276.8|0.62|0.32|0.3|4.6|4.81|4.43|0
2016-17|Garrett Temple|65.0|25.0|40.0|26.6|9986.3|1.89|1.01|0.88|4.27|4.52|4.02|0
2016-17|Gary Harris|56.0|28.0|28.0|31.2|11414.6|2.16|1.16|1.0|4.17|4.46|3.86|6
2016-17|Gary Neal|2.0|1.0|1.0|9.2|3350.0|0.63|0.34|0.3|4.26|4.98|3.65|1
2016-17|Gary Payton|6.0|2.0|4.0|16.5|6896.3|1.31|0.69|0.62|4.73|4.95|4.51|0
2016-17|George Hill|49.0|33.0|16.0|31.5|11276.7|2.14|1.18|0.95|4.08|4.3|3.81|5
2016-17|Georges Niang|22.0|11.0|11.0|4.1|1604.9|0.3|0.16|0.14|4.48|4.86|4.11|2
2016-17|Georgios Papagiannis|22.0|7.0|15.0|16.1|5952.2|1.13|0.6|0.53|4.2|4.5|3.9|0
2016-17|Gerald Green|47.0|32.0|15.0|11.4|4402.2|0.83|0.44|0.39|4.4|4.68|4.12|1
2016-17|Gerald Henderson|72.0|24.0|48.0|23.1|9251.1|1.75|0.98|0.77|4.55|5.01|4.06|0
2016-17|Giannis Antetokounmpo|80.0|42.0|38.0|35.6|12712.0|2.41|1.29|1.12|4.08|4.46|3.71|0
2016-17|Glenn Robinson|68.0|35.0|33.0|20.6|8102.6|1.53|0.81|0.72|4.49|4.73|4.24|0
2016-17|Goran Dragic|73.0|40.0|33.0|33.7|13030.6|2.47|1.39|1.08|4.41|4.82|3.97|6
2016-17|Gordon Hayward|73.0|46.0|27.0|34.5|12776.3|2.42|1.37|1.05|4.22|4.6|3.81|4
2016-17|Gorgui Dieng|82.0|31.0|51.0|32.4|11674.9|2.21|1.18|1.03|4.11|4.29|3.92|0
2016-17|Greg Monroe|81.0|42.0|39.0|22.5|7864.5|1.49|0.74|0.75|3.98|3.98|3.97|0
2016-17|Greivis Vasquez|3.0|1.0|2.0|12.9|4987.0|0.94|0.55|0.39|4.37|4.58|4.12|2
2016-17|Harrison Barnes|78.0|31.0|47.0|35.5|13324.9|2.52|1.4|1.12|4.28|4.52|4.0|1
2016-17|Hassan Whiteside|77.0|39.0|38.0|32.6|10971.8|2.08|1.1|0.98|3.83|3.91|3.74|9
2016-17|Henry Ellenson|19.0|8.0|11.0|7.7|3088.7|0.58|0.32|0.26|4.56|4.94|4.17|4
2016-17|Hollis Thompson|40.0|12.0|28.0|18.8|7196.3|1.36|0.73|0.63|4.37|4.61|4.12|5
2016-17|Ian Clark|77.0|63.0|14.0|14.8|5832.9|1.1|0.6|0.5|4.5|4.96|4.05|4
2016-17|Ian Mahinmi|31.0|19.0|12.0|17.9|6461.5|1.22|0.63|0.59|4.13|4.37|3.9|8
2016-17|Iman Shumpert|76.0|48.0|28.0|25.5|9436.4|1.79|0.93|0.86|4.21|4.34|4.09|5
2016-17|Isaiah Canaan|39.0|19.0|20.0|15.2|5725.1|1.08|0.55|0.54|4.29|4.38|4.21|1
2016-17|Isaiah Taylor|4.0|3.0|1.0|13.0|4827.5|0.91|0.47|0.44|4.28|4.41|4.16|0
2016-17|Isaiah Thomas|76.0|51.0|25.0|33.8|12280.9|2.33|1.28|1.05|4.14|4.6|3.68|2
2016-17|Isaiah Whitehead|73.0|17.0|56.0|22.5|8755.3|1.66|0.87|0.79|4.43|4.83|4.07|4
2016-17|Ish Smith|81.0|37.0|44.0|24.1|9717.8|1.84|1.05|0.79|4.58|5.21|3.95|1
2016-17|Ivica Zubac|38.0|8.0|30.0|16.0|5986.0|1.13|0.62|0.52|4.26|4.66|3.86|7
2016-17|J.J. Barea|34.0|10.0|24.0|22.1|7980.4|1.51|0.86|0.65|4.12|4.52|3.68|0
2016-17|JJ Redick|78.0|50.0|28.0|28.2|11129.0|2.11|1.16|0.95|4.5|4.92|4.08|0
2016-17|JR Smith|41.0|25.0|16.0|29.0|10176.9|1.93|1.01|0.92|4.0|4.1|3.89|0
2016-17|JaMychal Green|77.0|40.0|37.0|27.3|10156.3|1.92|1.03|0.89|4.24|4.41|4.06|0
2016-17|JaVale McGee|77.0|62.0|15.0|9.6|3609.3|0.68|0.35|0.33|4.28|4.65|3.97|2
2016-17|Jabari Parker|51.0|22.0|29.0|33.9|12897.3|2.44|1.28|1.16|4.34|4.7|4.01|0
2016-17|Jae Crowder|72.0|48.0|24.0|32.4|11815.3|2.24|1.18|1.06|4.15|4.43|3.88|5
2016-17|Jahlil Okafor|50.0|15.0|35.0|22.7|8328.0|1.58|0.86|0.72|4.19|4.33|4.03|6
2016-17|Jake Layman|35.0|16.0|19.0|7.1|2765.4|0.52|0.3|0.23|4.43|4.88|3.95|0
2016-17|Jakob Poeltl|53.0|37.0|16.0|11.7|4605.1|0.87|0.46|0.41|4.47|4.66|4.28|0
2016-17|Jamal Crawford|82.0|51.0|31.0|26.3|9242.8|1.75|0.95|0.81|4.0|4.19|3.79|2
2016-17|Jamal Murray|81.0|39.0|42.0|21.6|8736.7|1.65|0.9|0.75|4.6|5.06|4.15|1
2016-17|Jameer Nelson|74.0|33.0|41.0|27.3|9485.4|1.8|1.0|0.8|3.96|4.37|3.54|5
2016-17|James Ennis|64.0|32.0|32.0|23.4|8932.0|1.69|0.91|0.78|4.34|4.44|4.22|1
2016-17|James Harden|81.0|54.0|27.0|36.4|11875.4|2.25|1.18|1.07|3.72|4.07|3.4|0
2016-17|James Johnson|76.0|40.0|36.0|27.4|10243.0|1.94|1.09|0.85|4.25|4.65|3.84|6
2016-17|James Jones|48.0|28.0|20.0|7.9|2907.2|0.55|0.3|0.25|4.17|4.54|3.8|0
2016-17|James Michael|52.0|43.0|9.0|8.8|3478.6|0.66|0.34|0.32|4.5|4.72|4.29|0
2016-17|James Young|29.0|16.0|13.0|7.6|2915.2|0.55|0.29|0.26|4.36|4.52|4.2|10
2016-17|Jared Dudley|64.0|17.0|47.0|21.3|7678.1|1.45|0.8|0.66|4.13|4.65|3.62|1
2016-17|Jared Sullinger|11.0|2.0|9.0|10.7|3760.4|0.71|0.39|0.33|3.98|4.08|3.98|2
2016-17|Jarell Eddie|5.0|0.0|5.0|12.5|4844.0|0.92|0.49|0.43|4.45|4.81|4.11|6
2016-17|Jarell Martin|42.0|23.0|19.0|13.3|5278.8|1.0|0.54|0.46|4.52|4.8|4.24|5
2016-17|Jarnell Stokes|2.0|0.0|2.0|3.3|1134.5|0.21|0.1|0.12|3.69|4.63|3.06|3
2016-17|Jarrett Jack|2.0|1.0|1.0|16.5|5831.5|1.1|0.58|0.53|3.99|4.55|3.83|3
2016-17|Jarrod Uthoff|9.0|2.0|7.0|12.8|4768.2|0.9|0.48|0.43|4.24|4.55|3.94|0
2016-17|Jason Smith|74.0|45.0|29.0|14.4|5554.5|1.05|0.56|0.49|4.38|4.68|4.09|3
2016-17|Jason Terry|74.0|37.0|37.0|18.4|6980.5|1.32|0.69|0.64|4.31|4.56|4.07|1
2016-17|Jaylen Brown|78.0|50.0|28.0|17.2|6764.6|1.28|0.67|0.61|4.47|4.74|4.2|0
2016-17|Jeff Green|69.0|26.0|43.0|22.2|7674.2|1.45|0.76|0.7|3.96|4.15|3.77|2
2016-17|Jeff Teague|81.0|42.0|39.0|32.5|11134.9|2.11|1.12|0.99|3.9|4.2|3.6|1
2016-17|Jeff Withey|51.0|33.0|18.0|8.5|3243.3|0.61|0.35|0.27|4.34|4.63|4.01|0
2016-17|Jerami Grant|80.0|43.0|37.0|19.1|7227.4|1.37|0.72|0.65|4.31|4.64|4.0|4
2016-17|Jeremy Lamb|62.0|27.0|35.0|18.4|7139.9|1.35|0.74|0.61|4.42|4.69|4.15|6
2016-17|Jeremy Lin|35.0|13.0|22.0|24.5|9497.7|1.8|0.98|0.82|4.41|4.97|3.88|7
2016-17|Jerian Grant|63.0|29.0|34.0|16.3|6080.9|1.15|0.6|0.55|4.25|4.36|4.11|1
2016-17|Jerryd Bayless|3.0|1.0|2.0|23.8|8957.3|1.7|0.97|0.73|4.28|4.77|3.77|10
2016-17|Jimmy Butler|76.0|40.0|36.0|37.0|13728.7|2.6|1.41|1.19|4.23|4.47|3.96|3
2016-17|Joakim Noah|46.0|17.0|29.0|22.1|8495.4|1.61|0.87|0.74|4.39|4.71|4.06|5
2016-17|Jodie Meeks|36.0|14.0|22.0|20.5|7874.1|1.49|0.8|0.69|4.38|4.74|4.02|2
2016-17|Joe Harris|51.0|10.0|41.0|21.9|8949.1|1.69|0.92|0.77|4.65|5.19|4.14|3
2016-17|Joe Ingles|82.0|51.0|31.0|24.1|8797.4|1.67|0.9|0.77|4.16|4.33|3.98|0
2016-17|Joe Johnson|78.0|47.0|31.0|23.6|8374.1|1.59|0.89|0.69|4.04|4.38|3.67|0
2016-17|Joe Young|32.0|18.0|14.0|4.1|1655.9|0.31|0.18|0.14|4.54|4.89|4.17|2
2016-17|Joel Anthony|19.0|15.0|4.0|6.4|2451.6|0.46|0.26|0.21|4.33|4.52|4.22|0
2016-17|Joel Bolomboy|12.0|8.0|4.0|4.4|1661.8|0.31|0.18|0.14|4.34|4.59|3.82|0
2016-17|Joel Embiid|31.0|13.0|18.0|25.4|9229.5|1.75|0.93|0.82|4.15|4.46|3.85|11
2016-17|Joffrey Lauvergne|70.0|41.0|29.0|14.0|5155.3|0.98|0.52|0.45|4.19|4.52|3.88|3
2016-17|John Henson|58.0|26.0|32.0|19.4|6945.8|1.32|0.67|0.65|4.12|4.28|3.97|1
2016-17|John Jenkins|4.0|0.0|4.0|3.2|1189.0|0.23|0.1|0.12|4.17|4.63|3.87|11
2016-17|John Lucas|5.0|3.0|2.0|2.1|785.2|0.15|0.09|0.06|3.94|4.01|3.84|0
2016-17|John Wall|78.0|48.0|30.0|36.4|12087.6|2.29|1.19|1.1|3.79|4.07|3.52|4
2016-17|Johnny O'Bryant|11.0|4.0|7.0|7.3|2669.6|0.51|0.27|0.23|4.17|4.52|3.82|0
2016-17|Jon Leuer|75.0|34.0|41.0|25.9|10119.1|1.92|1.03|0.89|4.44|4.81|4.09|5
2016-17|Jonas Jerebko|78.0|51.0|27.0|15.8|6019.1|1.14|0.62|0.52|4.34|4.68|3.99|1
2016-17|Jonas Valanciunas|79.0|49.0|30.0|25.9|9300.1|1.76|0.94|0.82|4.1|4.25|3.94|6
2016-17|Jonathan Gibson|17.0|4.0|13.0|13.6|5246.5|0.99|0.56|0.43|4.4|4.89|3.89|0
2016-17|Jonathon Simmons|77.0|60.0|17.0|17.9|6752.3|1.28|0.7|0.58|4.31|4.64|3.97|4
2016-17|Jordan Clarkson|82.0|26.0|56.0|29.2|11179.7|2.12|1.13|0.99|4.35|4.68|4.03|1
2016-17|Jordan Crawford|19.0|9.0|10.0|23.3|8168.3|1.55|0.81|0.74|4.0|4.31|3.71|0
2016-17|Jordan Farmar|2.0|1.0|1.0|17.7|6735.0|1.28|0.72|0.56|4.41|4.84|3.66|0
2016-17|Jordan Hill|7.0|2.0|5.0|6.7|2402.3|0.45|0.24|0.22|4.12|4.49|3.78|0
2016-17|Jordan McRae|37.0|26.0|11.0|10.4|3644.2|0.69|0.37|0.32|4.0|4.2|3.78|2
2016-17|Jordan Mickey|25.0|9.0|16.0|5.6|2139.0|0.41|0.21|0.19|4.3|4.6|4.1|9
2016-17|Jose Calderon|41.0|15.0|26.0|13.1|5036.9|0.95|0.52|0.43|4.37|4.74|3.99|7
2016-17|Josh Huestis|2.0|0.0|2.0|15.4|6276.0|1.19|0.62|0.57|4.67|4.84|4.14|10
2016-17|Josh McRoberts|22.0|6.0|16.0|17.3|6322.4|1.2|0.69|0.51|4.15|4.49|3.76|2
2016-17|Josh Richardson|53.0|23.0|30.0|30.5|11435.0|2.17|1.18|0.99|4.27|4.53|4.0|3
2016-17|Jrue Holiday|67.0|32.0|35.0|32.7|12430.5|2.35|1.28|1.08|4.33|4.95|3.78|5
2016-17|Juancho Hernangomez|61.0|29.0|32.0|13.8|5378.3|1.02|0.54|0.48|4.47|4.84|4.12|0
2016-17|Julius Randle|74.0|24.0|50.0|28.8|10344.4|1.96|1.08|0.88|4.09|4.49|3.68|1
2016-17|Justin Anderson|74.0|23.0|51.0|16.6|6297.1|1.19|0.66|0.53|4.34|4.68|3.97|3
2016-17|Justin Hamilton|63.0|14.0|49.0|18.3|7367.1|1.4|0.75|0.64|4.59|5.07|4.13|3
2016-17|Justin Harper|3.0|1.0|2.0|10.4|3804.0|0.72|0.41|0.31|4.21|4.59|3.45|0
2016-17|Justin Holiday|82.0|31.0|51.0|20.0|7733.4|1.46|0.79|0.68|4.4|4.78|4.04|2
2016-17|Justise Winslow|18.0|4.0|14.0|34.7|12841.3|2.43|1.32|1.11|4.22|4.52|3.89|2
2016-17|Jusuf Nurkic|64.0|33.0|31.0|21.6|7880.4|1.49|0.81|0.68|4.16|4.45|3.86|4
2016-17|KJ McDaniels|49.0|28.0|21.0|10.3|3782.5|0.72|0.37|0.35|4.16|4.37|3.97|0
2016-17|Karl-Anthony Towns|82.0|31.0|51.0|37.0|13353.1|2.53|1.35|1.18|4.11|4.28|3.94|0
2016-17|Kawhi Leonard|73.0|54.0|19.0|33.5|13000.5|2.46|1.38|1.08|4.43|4.86|3.97|6
2016-17|Kay Felder|42.0|25.0|17.0|9.2|3651.8|0.69|0.36|0.33|4.52|4.79|4.25|5
2016-17|Kelly Olynyk|75.0|49.0|26.0|20.5|7586.4|1.44|0.78|0.66|4.22|4.55|3.88|5
2016-17|Kelly Oubre|79.0|47.0|32.0|20.3|7543.9|1.43|0.73|0.7|4.23|4.37|4.1|0
2016-17|Kemba Walker|79.0|36.0|43.0|34.7|12613.8|2.39|1.33|1.06|4.14|4.59|3.69|2
2016-17|Kenneth Faried|60.0|28.0|32.0|21.3|8004.9|1.52|0.81|0.7|4.28|4.55|4.01|3
2016-17|Kent Bazemore|73.0|39.0|34.0|26.9|10223.4|1.94|1.0|0.93|4.34|4.62|4.07|3
2016-17|Kentavious Caldwell-Pope|76.0|33.0|43.0|33.3|12501.3|2.37|1.26|1.1|4.27|4.62|3.95|4
2016-17|Kevin Durant|62.0|51.0|11.0|33.4|11874.8|2.25|1.17|1.08|4.05|4.55|3.62|4
2016-17|Kevin Love|60.0|40.0|20.0|31.4|11328.6|2.15|1.13|1.02|4.1|4.27|3.93|9
2016-17|Kevin Seraphin|48.0|23.0|25.0|11.2|4183.6|0.79|0.42|0.38|4.22|4.39|4.06|7
2016-17|Kevon Looney|53.0|44.0|9.0|8.4|3223.7|0.61|0.33|0.28|4.35|4.53|4.14|6
2016-17|Khris Middleton|29.0|19.0|10.0|30.7|10842.5|2.05|1.07|0.98|4.03|4.24|3.83|4
2016-17|Klay Thompson|78.0|66.0|12.0|34.0|13011.7|2.46|1.3|1.16|4.36|4.95|3.85|0
2016-17|Kosta Koufos|71.0|27.0|44.0|20.0|7524.5|1.43|0.76|0.66|4.29|4.42|4.16|2
2016-17|Kris Dunn|78.0|30.0|48.0|17.1|6711.6|1.27|0.67|0.6|4.47|4.67|4.27|0
2016-17|Kris Humphries|56.0|31.0|25.0|12.3|4621.9|0.88|0.47|0.4|4.28|4.57|4.0|2
2016-17|Kristaps Porzingis|66.0|26.0|40.0|32.8|11840.3|2.24|1.21|1.03|4.11|4.43|3.79|6
2016-17|Kyle Anderson|71.0|53.0|18.0|14.2|5406.1|1.02|0.56|0.46|4.34|4.75|3.92|1
2016-17|Kyle Korver|67.0|33.0|34.0|26.2|9805.3|1.86|0.98|0.87|4.27|4.59|3.97|2
2016-17|Kyle Lowry|59.0|35.0|24.0|37.5|13163.5|2.49|1.35|1.14|4.01|4.33|3.69|5
2016-17|Kyle O'Quinn|79.0|29.0|50.0|15.6|5579.2|1.06|0.57|0.48|4.08|4.3|3.85|2
2016-17|Kyle Singler|32.0|15.0|17.0|12.0|4648.4|0.88|0.46|0.42|4.4|4.81|4.0|3
2016-17|Kyle Wiltjer|14.0|12.0|2.0|3.1|1152.6|0.22|0.12|0.1|4.26|4.37|4.14|2
2016-17|Kyrie Irving|72.0|47.0|25.0|35.1|12428.6|2.35|1.28|1.08|4.03|4.34|3.72|5
2016-17|LaMarcus Aldridge|71.0|52.0|19.0|32.4|11517.0|2.18|1.16|1.02|4.05|4.16|3.93|9
2016-17|Lamar Patterson|5.0|1.0|4.0|8.1|3073.6|0.58|0.3|0.28|4.31|4.81|3.89|2
2016-17|Lance Stephenson|18.0|8.0|10.0|20.1|6949.2|1.32|0.71|0.6|3.94|4.24|3.64|3
2016-17|Lance Thomas|46.0|15.0|31.0|21.0|8196.1|1.55|0.83|0.72|4.44|4.71|4.15|8
2016-17|Langston Galloway|74.0|29.0|45.0|20.2|7536.7|1.43|0.73|0.69|4.25|4.54|3.98|0
2016-17|Larry Nance|63.0|21.0|42.0|22.9|8865.3|1.68|0.9|0.78|4.42|4.76|4.07|0
2016-17|Larry Sanders|5.0|2.0|3.0|2.5|919.4|0.17|0.1|0.07|4.24|4.7|3.77|0
2016-17|Lavoy Allen|60.0|31.0|29.0|14.5|5426.3|1.03|0.55|0.47|4.27|4.45|4.09|1
2016-17|LeBron James|74.0|51.0|23.0|37.8|12611.3|2.39|1.26|1.13|3.8|3.99|3.62|8
2016-17|Leandro Barbosa|65.0|19.0|46.0|14.5|5497.9|1.04|0.56|0.48|4.38|4.85|3.93|2
2016-17|Lou Williams|81.0|34.0|47.0|24.6|8811.3|1.67|0.89|0.77|4.08|4.46|3.71|2
2016-17|Luc Mbah|80.0|49.0|31.0|22.3|8309.8|1.57|0.81|0.76|4.24|4.41|4.07|0
2016-17|Lucas Nogueira|56.0|33.0|23.0|19.1|6924.7|1.31|0.69|0.62|4.15|4.36|3.94|4
2016-17|Luis Scola|35.0|7.0|28.0|12.7|4915.2|0.93|0.5|0.43|4.43|4.92|3.96|4
2016-17|Luke Babbitt|68.0|35.0|33.0|15.7|6240.8|1.18|0.67|0.52|4.55|5.09|3.99|4
2016-17|Luol Deng|56.0|18.0|38.0|26.5|10108.7|1.91|1.03|0.88|4.34|4.67|4.0|3
2016-17|Malachi Richardson|22.0|9.0|13.0|9.0|3314.4|0.63|0.35|0.27|4.19|4.59|3.77|1
2016-17|Malcolm Brogdon|75.0|38.0|37.0|26.4|9875.6|1.87|1.01|0.86|4.27|4.69|3.86|0
2016-17|Malcolm Delaney|73.0|37.0|36.0|17.1|6209.4|1.18|0.62|0.55|4.15|4.5|3.82|0
2016-17|Malik Beasley|21.0|11.0|10.0|7.7|3000.5|0.57|0.3|0.27|4.42|4.85|4.03|2
2016-17|Manny Harris|4.0|1.0|3.0|6.2|2382.0|0.45|0.24|0.21|4.37|4.75|3.98|0
2016-17|Manu Ginobili|68.0|51.0|17.0|18.6|6756.8|1.28|0.68|0.6|4.13|4.45|3.82|11
2016-17|Marc Gasol|74.0|40.0|34.0|34.2|10950.1|2.07|1.13|0.95|3.65|3.82|3.46|6
2016-17|Marcelo Huertas|23.0|5.0|18.0|10.3|4091.1|0.77|0.42|0.36|4.52|4.99|4.12|2
2016-17|Marcin Gortat|82.0|49.0|33.0|31.2|11345.3|2.15|1.12|1.03|4.15|4.44|3.87|3
2016-17|Marco Belinelli|74.0|34.0|40.0|24.0|9417.8|1.78|1.01|0.77|4.46|4.95|3.95|8
2016-17|Marcus Georges-Hunt|5.0|2.0|3.0|9.5|3510.4|0.66|0.37|0.29|4.18|4.48|4.11|0
2016-17|Marcus Morris|79.0|36.0|43.0|32.5|12026.1|2.28|1.23|1.05|4.22|4.57|3.87|3
2016-17|Marcus Smart|79.0|51.0|28.0|30.4|10674.5|2.02|1.07|0.95|4.0|4.25|3.76|2
2016-17|Marcus Thornton|33.0|15.0|18.0|17.4|6290.1|1.19|0.63|0.56|4.11|4.33|3.92|0
2016-17|Mario Hezonja|65.0|20.0|45.0|14.8|5587.1|1.06|0.56|0.5|4.31|4.53|4.09|0
2016-17|Markieff Morris|76.0|45.0|31.0|31.2|10423.6|1.97|1.0|0.98|3.8|3.95|3.66|4
2016-17|Marquese Chriss|80.0|23.0|57.0|21.3|8225.6|1.56|0.83|0.73|4.4|4.83|4.0|0
2016-17|Marreese Speights|82.0|51.0|31.0|15.7|5339.9|1.01|0.54|0.48|3.88|4.04|3.73|0
2016-17|Marshall Plumlee|21.0|6.0|15.0|8.1|3150.3|0.6|0.32|0.28|4.42|4.75|4.09|6
2016-17|Marvin Williams|76.0|32.0|44.0|30.2|11506.8|2.18|1.22|0.96|4.34|4.8|3.86|2
2016-17|Mason Plumlee|81.0|38.0|43.0|26.5|9886.9|1.87|1.01|0.86|4.26|4.58|3.94|0
2016-17|Matt Barnes|74.0|38.0|36.0|24.0|9147.2|1.73|0.95|0.78|4.34|4.73|3.93|5
2016-17|Matthew Dellavedova|76.0|39.0|37.0|26.1|9789.0|1.85|1.0|0.85|4.28|4.74|3.83|2
2016-17|Maurice Harkless|77.0|38.0|39.0|28.9|11093.8|2.1|1.11|0.99|4.38|4.62|4.14|0
2016-17|Maurice Ndour|32.0|10.0|22.0|10.4|4099.6|0.78|0.4|0.38|4.52|4.77|4.32|0
2016-17|Metta World|25.0|8.0|17.0|6.4|2321.9|0.44|0.22|0.22|4.12|4.25|3.99|0
2016-17|Meyers Leonard|74.0|37.0|37.0|16.5|5597.9|1.06|0.57|0.49|3.86|4.05|3.66|5
2016-17|Michael Beasley|56.0|23.0|33.0|16.7|6296.5|1.19|0.61|0.58|4.32|4.56|4.08|4
2016-17|Michael Carter-Williams|45.0|25.0|20.0|18.8|7276.2|1.38|0.75|0.63|4.41|4.7|4.1|11
2016-17|Michael Gbinije|9.0|7.0|2.0|3.5|1367.7|0.26|0.15|0.11|4.37|5.02|4.05|5
2016-17|Michael Kidd-Gilchrist|81.0|36.0|45.0|29.0|11535.1|2.18|1.14|1.05|4.53|4.67|4.38|3
2016-17|Mike Conley|69.0|35.0|34.0|33.2|12298.0|2.33|1.31|1.02|4.22|4.57|3.84|0
2016-17|Mike Dunleavy|53.0|34.0|19.0|15.9|6142.6|1.16|0.64|0.53|4.42|4.85|3.98|0
2016-17|Mike Miller|19.0|8.0|11.0|7.8|2838.2|0.54|0.3|0.24|4.15|4.65|3.67|1
2016-17|Mike Muscala|70.0|36.0|34.0|17.7|6979.4|1.32|0.71|0.61|4.5|4.93|4.09|0
2016-17|Mike Scott|18.0|7.0|11.0|10.8|4149.9|0.79|0.41|0.37|4.35|4.71|4.01|3
2016-17|Mike Tobey|2.0|0.0|2.0|12.6|4616.5|0.87|0.47|0.4|4.06|4.09|4.02|0
2016-17|Miles Plumlee|45.0|19.0|26.0|10.8|4052.8|0.77|0.39|0.37|4.29|4.49|4.11|2
2016-17|Mindaugas Kuzminskas|68.0|24.0|44.0|14.9|5901.1|1.12|0.61|0.51|4.49|4.9|4.08|0
2016-17|Mirza Teletovic|70.0|36.0|34.0|16.2|5995.7|1.14|0.61|0.53|4.23|4.61|3.87|3
2016-17|Monta Ellis|73.0|39.0|34.0|27.0|9801.1|1.86|0.98|0.88|4.13|4.36|3.91|2
2016-17|Montrezl Harrell|58.0|39.0|19.0|18.3|6685.7|1.27|0.66|0.6|4.14|4.48|3.83|4
2016-17|Myles Turner|80.0|42.0|38.0|31.5|11526.8|2.18|1.15|1.03|4.16|4.5|3.85|1
2016-17|Nemanja Bjelica|65.0|28.0|37.0|18.3|6821.8|1.29|0.69|0.6|4.25|4.53|3.96|2
2016-17|Nene|67.0|47.0|20.0|17.9|6660.8|1.26|0.64|0.62|4.24|4.56|3.95|0
2016-17|Nerlens Noel|51.0|24.0|27.0|20.5|7452.8|1.41|0.75|0.66|4.14|4.35|3.91|6
2016-17|Nick Collison|20.0|10.0|10.0|6.4|2428.2|0.46|0.25|0.21|4.34|4.86|3.83|0
2016-17|Nick Young|60.0|19.0|41.0|25.9|9284.3|1.76|0.92|0.83|4.08|4.31|3.85|5
2016-17|Nicolas Batum|77.0|35.0|42.0|34.0|13040.6|2.47|1.33|1.14|4.37|4.68|4.04|8
2016-17|Nicolas Brussino|54.0|18.0|36.0|9.7|3826.9|0.72|0.41|0.32|4.51|4.99|4.01|0
2016-17|Nicolas Laprovittola|18.0|15.0|3.0|9.7|3841.7|0.73|0.4|0.32|4.53|4.89|4.15|5
2016-17|Nik Stauskas|80.0|27.0|53.0|27.4|10897.3|2.06|1.15|0.91|4.54|5.07|4.01|5
2016-17|Nikola Jokic|72.0|36.0|36.0|27.9|10182.8|1.93|1.05|0.87|4.15|4.57|3.74|1
2016-17|Nikola Mirotic|70.0|37.0|33.0|24.0|8915.3|1.69|0.92|0.77|4.23|4.6|3.86|3
2016-17|Nikola Vucevic|75.0|27.0|48.0|28.8|10106.7|1.91|0.98|0.93|4.01|4.26|3.78|4
2016-17|Noah Vonleh|74.0|38.0|36.0|17.1|6667.5|1.26|0.69|0.58|4.44|4.73|4.14|2
2016-17|Norman Powell|75.0|46.0|29.0|17.9|6923.0|1.31|0.71|0.6|4.41|4.71|4.12|0
